date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:55:59	151/151	---M-Z	200	added ('OK')	text/css	etag:%22749f2ddf03b739cad78296fb8632aa64%22	https://s.pinimg.com/webapp/www/business/catalogs/enhancements/list-6384adea5780b4d1.css	D:/WEB%20Nghe%20Thuat/Tai%20lieu/s.pinimg.com/webapp/www/business/catalogs/enhancements/list-6384adea5780b4d1.css	(from https://www.pinterest.com/pin/create/button/?url=https://ngothithuyduyen.blogspot.com/2014/05/blog-post.html?spref%3Dpi&description=NGO+THI+THUY+DUYEN's+Artworks:+%0A%0A%0A%0A%0A%0A%0A%0A%0A%0A%0A%0A%0A%0A%0A%0ANone+color+clouds+/Nh%E1%BB%AFng+%C3%A1ng+m%C3%A2y+k...&media=https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEgd8kaPKFGGcy2u4jaAmLGlVpY4ijyNU_ogtsl_jtEdO7z4gXjntU2PKrR5-U4fCHMfMAueBIObBRbb_2fMisQowlO38nV97xkZ6Y9LjfX32ihyAXPT94Ai2bWBJwpiqsZT6y_p2ki4dEQm/s1600/drawing%2B-Is1.jpg)
22:56:00	532/532	---M-Z	200	added ('OK')	application/javascript	etag:%22bfae83724572048631c39a1ef9021d1a%22	https://s.pinimg.com/webapp/www/business/catalogs/enhancements/list-047aefa256100c6b.js	D:/WEB%20Nghe%20Thuat/Tai%20lieu/s.pinimg.com/webapp/www/business/catalogs/enhancements/list-047aefa256100c6b.js	(from https://www.pinterest.com/pin/create/button/?url=https://ngothithuyduyen.blogspot.com/2014/05/blog-post.html?spref%3Dpi&description=NGO+THI+THUY+DUYEN's+Artworks:+%0A%0A%0A%0A%0A%0A%0A%0A%0A%0A%0A%0A%0A%0A%0A%0ANone+color+clouds+/Nh%E1%BB%AFng+%C3%A1ng+m%C3%A2y+k...&media=https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEgd8kaPKFGGcy2u4jaAmLGlVpY4ijyNU_ogtsl_jtEdO7z4gXjntU2PKrR5-U4fCHMfMAueBIObBRbb_2fMisQowlO38nV97xkZ6Y9LjfX32ihyAXPT94Ai2bWBJwpiqsZT6y_p2ki4dEQm/s1600/drawing%2B-Is1.jpg)
22:56:00	151/151	---M-Z	200	added ('OK')	text/css	etag:%22749f2ddf03b739cad78296fb8632aa64%22	https://s.pinimg.com/webapp/www/business/catalogs/enhancements/previews-6384adea5780b4d1.css	D:/WEB%20Nghe%20Thuat/Tai%20lieu/s.pinimg.com/webapp/www/business/catalogs/enhancements/previews-6384adea5780b4d1.css	(from https://www.pinterest.com/pin/create/button/?url=https://ngothithuyduyen.blogspot.com/2014/05/blog-post.html?spref%3Dpi&description=NGO+THI+THUY+DUYEN's+Artworks:+%0A%0A%0A%0A%0A%0A%0A%0A%0A%0A%0A%0A%0A%0A%0A%0ANone+color+clouds+/Nh%E1%BB%AFng+%C3%A1ng+m%C3%A2y+k...&media=https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEgd8kaPKFGGcy2u4jaAmLGlVpY4ijyNU_ogtsl_jtEdO7z4gXjntU2PKrR5-U4fCHMfMAueBIObBRbb_2fMisQowlO38nV97xkZ6Y9LjfX32ihyAXPT94Ai2bWBJwpiqsZT6y_p2ki4dEQm/s1600/drawing%2B-Is1.jpg)
22:56:00	536/536	---M-Z	200	added ('OK')	application/javascript	etag:%22a92210438784720f80f494b816fea0df%22	https://s.pinimg.com/webapp/www/business/catalogs/enhancements/previews-47336442d7afeb59.js	D:/WEB%20Nghe%20Thuat/Tai%20lieu/s.pinimg.com/webapp/www/business/catalogs/enhancements/previews-47336442d7afeb59.js	(from https://www.pinterest.com/pin/create/button/?url=https://ngothithuyduyen.blogspot.com/2014/05/blog-post.html?spref%3Dpi&description=NGO+THI+THUY+DUYEN's+Artworks:+%0A%0A%0A%0A%0A%0A%0A%0A%0A%0A%0A%0A%0A%0A%0A%0ANone+color+clouds+/Nh%E1%BB%AFng+%C3%A1ng+m%C3%A2y+k...&media=https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEgd8kaPKFGGcy2u4jaAmLGlVpY4ijyNU_ogtsl_jtEdO7z4gXjntU2PKrR5-U4fCHMfMAueBIObBRbb_2fMisQowlO38nV97xkZ6Y9LjfX32ihyAXPT94Ai2bWBJwpiqsZT6y_p2ki4dEQm/s1600/drawing%2B-Is1.jpg)
22:56:01	151/151	---M-Z	200	added ('OK')	text/css	etag:%22749f2ddf03b739cad78296fb8632aa64%22	https://s.pinimg.com/webapp/www/business/catalogs/enhancements/view-6384adea5780b4d1.css	D:/WEB%20Nghe%20Thuat/Tai%20lieu/s.pinimg.com/webapp/www/business/catalogs/enhancements/view-6384adea5780b4d1.css	(from https://www.pinterest.com/pin/create/button/?url=https://ngothithuyduyen.blogspot.com/2014/05/blog-post.html?spref%3Dpi&description=NGO+THI+THUY+DUYEN's+Artworks:+%0A%0A%0A%0A%0A%0A%0A%0A%0A%0A%0A%0A%0A%0A%0A%0ANone+color+clouds+/Nh%E1%BB%AFng+%C3%A1ng+m%C3%A2y+k...&media=https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEgd8kaPKFGGcy2u4jaAmLGlVpY4ijyNU_ogtsl_jtEdO7z4gXjntU2PKrR5-U4fCHMfMAueBIObBRbb_2fMisQowlO38nV97xkZ6Y9LjfX32ihyAXPT94Ai2bWBJwpiqsZT6y_p2ki4dEQm/s1600/drawing%2B-Is1.jpg)
22:56:01	528/528	---M-Z	200	added ('OK')	application/javascript	etag:%221e40774694f341cb96919ec06ea550e2%22	https://s.pinimg.com/webapp/www/business/catalogs/enhancements/view-9c76884095a3a66b.js	D:/WEB%20Nghe%20Thuat/Tai%20lieu/s.pinimg.com/webapp/www/business/catalogs/enhancements/view-9c76884095a3a66b.js	(from https://www.pinterest.com/pin/create/button/?url=https://ngothithuyduyen.blogspot.com/2014/05/blog-post.html?spref%3Dpi&description=NGO+THI+THUY+DUYEN's+Artworks:+%0A%0A%0A%0A%0A%0A%0A%0A%0A%0A%0A%0A%0A%0A%0A%0ANone+color+clouds+/Nh%E1%BB%AFng+%C3%A1ng+m%C3%A2y+k...&media=https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEgd8kaPKFGGcy2u4jaAmLGlVpY4ijyNU_ogtsl_jtEdO7z4gXjntU2PKrR5-U4fCHMfMAueBIObBRbb_2fMisQowlO38nV97xkZ6Y9LjfX32ihyAXPT94Ai2bWBJwpiqsZT6y_p2ki4dEQm/s1600/drawing%2B-Is1.jpg)
22:56:02	151/151	---M-Z	200	added ('OK')	text/css	etag:%22749f2ddf03b739cad78296fb8632aa64%22	https://s.pinimg.com/webapp/www/business/catalogs/listings-6384adea5780b4d1.css	D:/WEB%20Nghe%20Thuat/Tai%20lieu/s.pinimg.com/webapp/www/business/catalogs/listings-6384adea5780b4d1.css	(from https://www.pinterest.com/pin/create/button/?url=https://ngothithuyduyen.blogspot.com/2014/05/blog-post.html?spref%3Dpi&description=NGO+THI+THUY+DUYEN's+Artworks:+%0A%0A%0A%0A%0A%0A%0A%0A%0A%0A%0A%0A%0A%0A%0A%0ANone+color+clouds+/Nh%E1%BB%AFng+%C3%A1ng+m%C3%A2y+k...&media=https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEgd8kaPKFGGcy2u4jaAmLGlVpY4ijyNU_ogtsl_jtEdO7z4gXjntU2PKrR5-U4fCHMfMAueBIObBRbb_2fMisQowlO38nV97xkZ6Y9LjfX32ihyAXPT94Ai2bWBJwpiqsZT6y_p2ki4dEQm/s1600/drawing%2B-Is1.jpg)
22:56:02	523/523	---M-Z	200	added ('OK')	application/javascript	etag:%228f384aa4df9209b990b6fbfecd7c7e87%22	https://s.pinimg.com/webapp/www/business/catalogs/listings-44cb3e70d694babc.js	D:/WEB%20Nghe%20Thuat/Tai%20lieu/s.pinimg.com/webapp/www/business/catalogs/listings-44cb3e70d694babc.js	(from https://www.pinterest.com/pin/create/button/?url=https://ngothithuyduyen.blogspot.com/2014/05/blog-post.html?spref%3Dpi&description=NGO+THI+THUY+DUYEN's+Artworks:+%0A%0A%0A%0A%0A%0A%0A%0A%0A%0A%0A%0A%0A%0A%0A%0ANone+color+clouds+/Nh%E1%BB%AFng+%C3%A1ng+m%C3%A2y+k...&media=https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEgd8kaPKFGGcy2u4jaAmLGlVpY4ijyNU_ogtsl_jtEdO7z4gXjntU2PKrR5-U4fCHMfMAueBIObBRbb_2fMisQowlO38nV97xkZ6Y9LjfX32ihyAXPT94Ai2bWBJwpiqsZT6y_p2ki4dEQm/s1600/drawing%2B-Is1.jpg)
22:56:03	151/151	---M-Z	200	added ('OK')	text/css	etag:%22749f2ddf03b739cad78296fb8632aa64%22	https://s.pinimg.com/webapp/www/business/catalogs/markets-6384adea5780b4d1.css	D:/WEB%20Nghe%20Thuat/Tai%20lieu/s.pinimg.com/webapp/www/business/catalogs/markets-6384adea5780b4d1.css	(from https://www.pinterest.com/pin/create/button/?url=https://ngothithuyduyen.blogspot.com/2014/05/blog-post.html?spref%3Dpi&description=NGO+THI+THUY+DUYEN's+Artworks:+%0A%0A%0A%0A%0A%0A%0A%0A%0A%0A%0A%0A%0A%0A%0A%0ANone+color+clouds+/Nh%E1%BB%AFng+%C3%A1ng+m%C3%A2y+k...&media=https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEgd8kaPKFGGcy2u4jaAmLGlVpY4ijyNU_ogtsl_jtEdO7z4gXjntU2PKrR5-U4fCHMfMAueBIObBRbb_2fMisQowlO38nV97xkZ6Y9LjfX32ihyAXPT94Ai2bWBJwpiqsZT6y_p2ki4dEQm/s1600/drawing%2B-Is1.jpg)
22:56:03	522/522	---M-Z	200	added ('OK')	application/javascript	etag:%22eee354b057a9567adfc63bee44b3353e%22	https://s.pinimg.com/webapp/www/business/catalogs/markets-196edf31d26d1554.js	D:/WEB%20Nghe%20Thuat/Tai%20lieu/s.pinimg.com/webapp/www/business/catalogs/markets-196edf31d26d1554.js	(from https://www.pinterest.com/pin/create/button/?url=https://ngothithuyduyen.blogspot.com/2014/05/blog-post.html?spref%3Dpi&description=NGO+THI+THUY+DUYEN's+Artworks:+%0A%0A%0A%0A%0A%0A%0A%0A%0A%0A%0A%0A%0A%0A%0A%0ANone+color+clouds+/Nh%E1%BB%AFng+%C3%A1ng+m%C3%A2y+k...&media=https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEgd8kaPKFGGcy2u4jaAmLGlVpY4ijyNU_ogtsl_jtEdO7z4gXjntU2PKrR5-U4fCHMfMAueBIObBRbb_2fMisQowlO38nV97xkZ6Y9LjfX32ihyAXPT94Ai2bWBJwpiqsZT6y_p2ki4dEQm/s1600/drawing%2B-Is1.jpg)
22:56:03	151/151	---M-Z	200	added ('OK')	text/css	etag:%22749f2ddf03b739cad78296fb8632aa64%22	https://s.pinimg.com/webapp/www/business/catalogs/markets/[country]-6384adea5780b4d1.css	D:/WEB%20Nghe%20Thuat/Tai%20lieu/s.pinimg.com/webapp/www/business/catalogs/markets/[country]-6384adea5780b4d1.css	(from https://www.pinterest.com/pin/create/button/?url=https://ngothithuyduyen.blogspot.com/2014/05/blog-post.html?spref%3Dpi&description=NGO+THI+THUY+DUYEN's+Artworks:+%0A%0A%0A%0A%0A%0A%0A%0A%0A%0A%0A%0A%0A%0A%0A%0ANone+color+clouds+/Nh%E1%BB%AFng+%C3%A1ng+m%C3%A2y+k...&media=https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEgd8kaPKFGGcy2u4jaAmLGlVpY4ijyNU_ogtsl_jtEdO7z4gXjntU2PKrR5-U4fCHMfMAueBIObBRbb_2fMisQowlO38nV97xkZ6Y9LjfX32ihyAXPT94Ai2bWBJwpiqsZT6y_p2ki4dEQm/s1600/drawing%2B-Is1.jpg)
22:56:04	532/532	---M-Z	200	added ('OK')	application/javascript	etag:%22246d426acc7de69c995e8cec93076338%22	https://s.pinimg.com/webapp/www/business/catalogs/markets/[country]-c1cc97f8377ad5c4.js	D:/WEB%20Nghe%20Thuat/Tai%20lieu/s.pinimg.com/webapp/www/business/catalogs/markets/[country]-c1cc97f8377ad5c4.js	(from https://www.pinterest.com/pin/create/button/?url=https://ngothithuyduyen.blogspot.com/2014/05/blog-post.html?spref%3Dpi&description=NGO+THI+THUY+DUYEN's+Artworks:+%0A%0A%0A%0A%0A%0A%0A%0A%0A%0A%0A%0A%0A%0A%0A%0ANone+color+clouds+/Nh%E1%BB%AFng+%C3%A1ng+m%C3%A2y+k...&media=https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEgd8kaPKFGGcy2u4jaAmLGlVpY4ijyNU_ogtsl_jtEdO7z4gXjntU2PKrR5-U4fCHMfMAueBIObBRbb_2fMisQowlO38nV97xkZ6Y9LjfX32ihyAXPT94Ai2bWBJwpiqsZT6y_p2ki4dEQm/s1600/drawing%2B-Is1.jpg)
22:56:04	151/151	---M-Z	200	added ('OK')	text/css	etag:%22749f2ddf03b739cad78296fb8632aa64%22	https://s.pinimg.com/webapp/www/business/catalogs/markets/setup-6384adea5780b4d1.css	D:/WEB%20Nghe%20Thuat/Tai%20lieu/s.pinimg.com/webapp/www/business/catalogs/markets/setup-6384adea5780b4d1.css	(from https://www.pinterest.com/pin/create/button/?url=https://ngothithuyduyen.blogspot.com/2014/05/blog-post.html?spref%3Dpi&description=NGO+THI+THUY+DUYEN's+Artworks:+%0A%0A%0A%0A%0A%0A%0A%0A%0A%0A%0A%0A%0A%0A%0A%0ANone+color+clouds+/Nh%E1%BB%AFng+%C3%A1ng+m%C3%A2y+k...&media=https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEgd8kaPKFGGcy2u4jaAmLGlVpY4ijyNU_ogtsl_jtEdO7z4gXjntU2PKrR5-U4fCHMfMAueBIObBRbb_2fMisQowlO38nV97xkZ6Y9LjfX32ihyAXPT94Ai2bWBJwpiqsZT6y_p2ki4dEQm/s1600/drawing%2B-Is1.jpg)
22:56:04	528/528	---M-Z	200	added ('OK')	application/javascript	etag:%2245ee29e9bff11abc55d5c8b90495f1ae%22	https://s.pinimg.com/webapp/www/business/catalogs/markets/setup-10e3f17f773ba28a.js	D:/WEB%20Nghe%20Thuat/Tai%20lieu/s.pinimg.com/webapp/www/business/catalogs/markets/setup-10e3f17f773ba28a.js	(from https://www.pinterest.com/pin/create/button/?url=https://ngothithuyduyen.blogspot.com/2014/05/blog-post.html?spref%3Dpi&description=NGO+THI+THUY+DUYEN's+Artworks:+%0A%0A%0A%0A%0A%0A%0A%0A%0A%0A%0A%0A%0A%0A%0A%0ANone+color+clouds+/Nh%E1%BB%AFng+%C3%A1ng+m%C3%A2y+k...&media=https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEgd8kaPKFGGcy2u4jaAmLGlVpY4ijyNU_ogtsl_jtEdO7z4gXjntU2PKrR5-U4fCHMfMAueBIObBRbb_2fMisQowlO38nV97xkZ6Y9LjfX32ihyAXPT94Ai2bWBJwpiqsZT6y_p2ki4dEQm/s1600/drawing%2B-Is1.jpg)
22:56:05	151/151	---M-Z	200	added ('OK')	text/css	etag:%22749f2ddf03b739cad78296fb8632aa64%22	https://s.pinimg.com/webapp/www/business/catalogs/media-network-catalogs-6384adea5780b4d1.css	D:/WEB%20Nghe%20Thuat/Tai%20lieu/s.pinimg.com/webapp/www/business/catalogs/media-network-catalogs-6384adea5780b4d1.css	(from https://www.pinterest.com/pin/create/button/?url=https://ngothithuyduyen.blogspot.com/2014/05/blog-post.html?spref%3Dpi&description=NGO+THI+THUY+DUYEN's+Artworks:+%0A%0A%0A%0A%0A%0A%0A%0A%0A%0A%0A%0A%0A%0A%0A%0ANone+color+clouds+/Nh%E1%BB%AFng+%C3%A1ng+m%C3%A2y+k...&media=https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEgd8kaPKFGGcy2u4jaAmLGlVpY4ijyNU_ogtsl_jtEdO7z4gXjntU2PKrR5-U4fCHMfMAueBIObBRbb_2fMisQowlO38nV97xkZ6Y9LjfX32ihyAXPT94Ai2bWBJwpiqsZT6y_p2ki4dEQm/s1600/drawing%2B-Is1.jpg)
22:56:05	536/536	---M-Z	200	added ('OK')	application/javascript	etag:%2278e24ebe62737c207feb4ad299a74902%22	https://s.pinimg.com/webapp/www/business/catalogs/media-network-catalogs-eb3974f12fc96c9a.js	D:/WEB%20Nghe%20Thuat/Tai%20lieu/s.pinimg.com/webapp/www/business/catalogs/media-network-catalogs-eb3974f12fc96c9a.js	(from https://www.pinterest.com/pin/create/button/?url=https://ngothithuyduyen.blogspot.com/2014/05/blog-post.html?spref%3Dpi&description=NGO+THI+THUY+DUYEN's+Artworks:+%0A%0A%0A%0A%0A%0A%0A%0A%0A%0A%0A%0A%0A%0A%0A%0ANone+color+clouds+/Nh%E1%BB%AFng+%C3%A1ng+m%C3%A2y+k...&media=https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEgd8kaPKFGGcy2u4jaAmLGlVpY4ijyNU_ogtsl_jtEdO7z4gXjntU2PKrR5-U4fCHMfMAueBIObBRbb_2fMisQowlO38nV97xkZ6Y9LjfX32ihyAXPT94Ai2bWBJwpiqsZT6y_p2ki4dEQm/s1600/drawing%2B-Is1.jpg)
22:56:05	151/151	---M-Z	200	added ('OK')	text/css	etag:%22749f2ddf03b739cad78296fb8632aa64%22	https://s.pinimg.com/webapp/www/business/catalogs/media-network-catalogs/[catalog_id]/detail-6384adea5780b4d1.css	D:/WEB%20Nghe%20Thuat/Tai%20lieu/s.pinimg.com/webapp/www/business/catalogs/media-network-catalogs/[catalog_id]/detail-6384adea5780b4d1.css	(from https://www.pinterest.com/pin/create/button/?url=https://ngothithuyduyen.blogspot.com/2014/05/blog-post.html?spref%3Dpi&description=NGO+THI+THUY+DUYEN's+Artworks:+%0A%0A%0A%0A%0A%0A%0A%0A%0A%0A%0A%0A%0A%0A%0A%0ANone+color+clouds+/Nh%E1%BB%AFng+%C3%A1ng+m%C3%A2y+k...&media=https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEgd8kaPKFGGcy2u4jaAmLGlVpY4ijyNU_ogtsl_jtEdO7z4gXjntU2PKrR5-U4fCHMfMAueBIObBRbb_2fMisQowlO38nV97xkZ6Y9LjfX32ihyAXPT94Ai2bWBJwpiqsZT6y_p2ki4dEQm/s1600/drawing%2B-Is1.jpg)
22:56:06	557/557	---M-Z	200	added ('OK')	application/javascript	etag:%22c5c3d58b7268bd03abb3d5dbc74e1e40%22	https://s.pinimg.com/webapp/www/business/catalogs/media-network-catalogs/[catalog_id]/detail-7b7ebf466e315222.js	D:/WEB%20Nghe%20Thuat/Tai%20lieu/s.pinimg.com/webapp/www/business/catalogs/media-network-catalogs/[catalog_id]/detail-7b7ebf466e315222.js	(from https://www.pinterest.com/pin/create/button/?url=https://ngothithuyduyen.blogspot.com/2014/05/blog-post.html?spref%3Dpi&description=NGO+THI+THUY+DUYEN's+Artworks:+%0A%0A%0A%0A%0A%0A%0A%0A%0A%0A%0A%0A%0A%0A%0A%0ANone+color+clouds+/Nh%E1%BB%AFng+%C3%A1ng+m%C3%A2y+k...&media=https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEgd8kaPKFGGcy2u4jaAmLGlVpY4ijyNU_ogtsl_jtEdO7z4gXjntU2PKrR5-U4fCHMfMAueBIObBRbb_2fMisQowlO38nV97xkZ6Y9LjfX32ihyAXPT94Ai2bWBJwpiqsZT6y_p2ki4dEQm/s1600/drawing%2B-Is1.jpg)
22:56:06	151/151	---M-Z	200	added ('OK')	text/css	etag:%22749f2ddf03b739cad78296fb8632aa64%22	https://s.pinimg.com/webapp/www/business/catalogs/media-network-catalogs/[catalog_id]/product-groups/[product_group_id]-6384adea5780b4d1.css	D:/WEB%20Nghe%20Thuat/Tai%20lieu/s.pinimg.com/webapp/www/business/catalogs/media-network-catalogs/[catalog_id]/product-groups/[product_group_id]-6384adea5780b4d1.css	(from https://www.pinterest.com/pin/create/button/?url=https://ngothithuyduyen.blogspot.com/2014/05/blog-post.html?spref%3Dpi&description=NGO+THI+THUY+DUYEN's+Artworks:+%0A%0A%0A%0A%0A%0A%0A%0A%0A%0A%0A%0A%0A%0A%0A%0ANone+color+clouds+/Nh%E1%BB%AFng+%C3%A1ng+m%C3%A2y+k...&media=https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEgd8kaPKFGGcy2u4jaAmLGlVpY4ijyNU_ogtsl_jtEdO7z4gXjntU2PKrR5-U4fCHMfMAueBIObBRbb_2fMisQowlO38nV97xkZ6Y9LjfX32ihyAXPT94Ai2bWBJwpiqsZT6y_p2ki4dEQm/s1600/drawing%2B-Is1.jpg)
22:56:06	584/584	---M-Z	200	added ('OK')	application/javascript	etag:%2278c6ff7e1639deb042e660dbd64ba239%22	https://s.pinimg.com/webapp/www/business/catalogs/media-network-catalogs/[catalog_id]/product-groups/[product_group_id]-e1c24a8ce08691fe.js	D:/WEB%20Nghe%20Thuat/Tai%20lieu/s.pinimg.com/webapp/www/business/catalogs/media-network-catalogs/[catalog_id]/product-groups/[product_group_id]-e1c24a8ce08691fe.js	(from https://www.pinterest.com/pin/create/button/?url=https://ngothithuyduyen.blogspot.com/2014/05/blog-post.html?spref%3Dpi&description=NGO+THI+THUY+DUYEN's+Artworks:+%0A%0A%0A%0A%0A%0A%0A%0A%0A%0A%0A%0A%0A%0A%0A%0ANone+color+clouds+/Nh%E1%BB%AFng+%C3%A1ng+m%C3%A2y+k...&media=https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEgd8kaPKFGGcy2u4jaAmLGlVpY4ijyNU_ogtsl_jtEdO7z4gXjntU2PKrR5-U4fCHMfMAueBIObBRbb_2fMisQowlO38nV97xkZ6Y9LjfX32ihyAXPT94Ai2bWBJwpiqsZT6y_p2ki4dEQm/s1600/drawing%2B-Is1.jpg)
22:56:07	151/151	---M-Z	200	added ('OK')	text/css	etag:%22749f2ddf03b739cad78296fb8632aa64%22	https://s.pinimg.com/webapp/www/business/catalogs/overview-6384adea5780b4d1.css	D:/WEB%20Nghe%20Thuat/Tai%20lieu/s.pinimg.com/webapp/www/business/catalogs/overview-6384adea5780b4d1.css	(from https://www.pinterest.com/pin/create/button/?url=https://ngothithuyduyen.blogspot.com/2014/05/blog-post.html?spref%3Dpi&description=NGO+THI+THUY+DUYEN's+Artworks:+%0A%0A%0A%0A%0A%0A%0A%0A%0A%0A%0A%0A%0A%0A%0A%0ANone+color+clouds+/Nh%E1%BB%AFng+%C3%A1ng+m%C3%A2y+k...&media=https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEgd8kaPKFGGcy2u4jaAmLGlVpY4ijyNU_ogtsl_jtEdO7z4gXjntU2PKrR5-U4fCHMfMAueBIObBRbb_2fMisQowlO38nV97xkZ6Y9LjfX32ihyAXPT94Ai2bWBJwpiqsZT6y_p2ki4dEQm/s1600/drawing%2B-Is1.jpg)
22:56:07	523/523	---M-Z	200	added ('OK')	application/javascript	etag:%2294e073f7713033487f2f468ade9a420c%22	https://s.pinimg.com/webapp/www/business/catalogs/overview-56dcb9543374fd4c.js	D:/WEB%20Nghe%20Thuat/Tai%20lieu/s.pinimg.com/webapp/www/business/catalogs/overview-56dcb9543374fd4c.js	(from https://www.pinterest.com/pin/create/button/?url=https://ngothithuyduyen.blogspot.com/2014/05/blog-post.html?spref%3Dpi&description=NGO+THI+THUY+DUYEN's+Artworks:+%0A%0A%0A%0A%0A%0A%0A%0A%0A%0A%0A%0A%0A%0A%0A%0ANone+color+clouds+/Nh%E1%BB%AFng+%C3%A1ng+m%C3%A2y+k...&media=https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEgd8kaPKFGGcy2u4jaAmLGlVpY4ijyNU_ogtsl_jtEdO7z4gXjntU2PKrR5-U4fCHMfMAueBIObBRbb_2fMisQowlO38nV97xkZ6Y9LjfX32ihyAXPT94Ai2bWBJwpiqsZT6y_p2ki4dEQm/s1600/drawing%2B-Is1.jpg)
22:56:07	151/151	---M-Z	200	added ('OK')	text/css	etag:%22749f2ddf03b739cad78296fb8632aa64%22	https://s.pinimg.com/webapp/www/business/catalogs/pins-6384adea5780b4d1.css	D:/WEB%20Nghe%20Thuat/Tai%20lieu/s.pinimg.com/webapp/www/business/catalogs/pins-6384adea5780b4d1.css	(from https://www.pinterest.com/pin/create/button/?url=https://ngothithuyduyen.blogspot.com/2014/05/blog-post.html?spref%3Dpi&description=NGO+THI+THUY+DUYEN's+Artworks:+%0A%0A%0A%0A%0A%0A%0A%0A%0A%0A%0A%0A%0A%0A%0A%0ANone+color+clouds+/Nh%E1%BB%AFng+%C3%A1ng+m%C3%A2y+k...&media=https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEgd8kaPKFGGcy2u4jaAmLGlVpY4ijyNU_ogtsl_jtEdO7z4gXjntU2PKrR5-U4fCHMfMAueBIObBRbb_2fMisQowlO38nV97xkZ6Y9LjfX32ihyAXPT94Ai2bWBJwpiqsZT6y_p2ki4dEQm/s1600/drawing%2B-Is1.jpg)
22:56:08	519/519	---M-Z	200	added ('OK')	application/javascript	etag:%2244222f29c943dec46815472c6a3e22ad%22	https://s.pinimg.com/webapp/www/business/catalogs/pins-3e3198c52407bf21.js	D:/WEB%20Nghe%20Thuat/Tai%20lieu/s.pinimg.com/webapp/www/business/catalogs/pins-3e3198c52407bf21.js	(from https://www.pinterest.com/pin/create/button/?url=https://ngothithuyduyen.blogspot.com/2014/05/blog-post.html?spref%3Dpi&description=NGO+THI+THUY+DUYEN's+Artworks:+%0A%0A%0A%0A%0A%0A%0A%0A%0A%0A%0A%0A%0A%0A%0A%0ANone+color+clouds+/Nh%E1%BB%AFng+%C3%A1ng+m%C3%A2y+k...&media=https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEgd8kaPKFGGcy2u4jaAmLGlVpY4ijyNU_ogtsl_jtEdO7z4gXjntU2PKrR5-U4fCHMfMAueBIObBRbb_2fMisQowlO38nV97xkZ6Y9LjfX32ihyAXPT94Ai2bWBJwpiqsZT6y_p2ki4dEQm/s1600/drawing%2B-Is1.jpg)
22:56:08	151/151	---M-Z	200	added ('OK')	text/css	etag:%22749f2ddf03b739cad78296fb8632aa64%22	https://s.pinimg.com/webapp/www/business/catalogs/product-groups-6384adea5780b4d1.css	D:/WEB%20Nghe%20Thuat/Tai%20lieu/s.pinimg.com/webapp/www/business/catalogs/product-groups-6384adea5780b4d1.css	(from https://www.pinterest.com/pin/create/button/?url=https://ngothithuyduyen.blogspot.com/2014/05/blog-post.html?spref%3Dpi&description=NGO+THI+THUY+DUYEN's+Artworks:+%0A%0A%0A%0A%0A%0A%0A%0A%0A%0A%0A%0A%0A%0A%0A%0ANone+color+clouds+/Nh%E1%BB%AFng+%C3%A1ng+m%C3%A2y+k...&media=https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEgd8kaPKFGGcy2u4jaAmLGlVpY4ijyNU_ogtsl_jtEdO7z4gXjntU2PKrR5-U4fCHMfMAueBIObBRbb_2fMisQowlO38nV97xkZ6Y9LjfX32ihyAXPT94Ai2bWBJwpiqsZT6y_p2ki4dEQm/s1600/drawing%2B-Is1.jpg)
